1,0.31
2,0.31
3,0.31
4,0.341941732
5,0.395553385
6,0.421499023
7,0.44
8,0.44
9,0.447018667
10,0.443611654
11,0.44
12,0.438000488
13,0.431271362
14,0.425148655
15,0.418500977
16,0.407734375
17,0.396967773
18,0.386201172
19,0.378097738
20,0.373611654
21,0.368500977
22,0.360810547
23,0.353120117
24,0.346000977
25,0.339271851
26,0.339271851
27,0.326278754
28,0.320297309
29,0.314315864
30,0.307751465
31,0.299676514
32,0.291601563
33,0.283526611
34,0.278483887
35,0.275792236
36,0.273100586
37,0.270408936
38,0.264293213
39,0.257564087
40,0.250834961
41,0.244105835
42,0.238385667
43,0.234244666
44,0.230103666
45,0.225962665
46,0.221821665
47,0.217989909
48,0.214401042
49,0.210812174
50,0.207223307
51,0.20363444
52,0.20003418
53,0.197342529
54,0.194650879
55,0.191959229
56,0.189267578
57,0.186575928
58,0.183884277
59,0.181192627
60,0.178500977
61,0.175809326
62,0.173117676
63,0.170426025
64,0.167734375
65,0.165042725
66,0.162351074
67,0.159659424
68,0.156967773
69,0.154276123
70,0.151584473
71,0.148892822
72,0.146201172
73,0.143509521
74,0.140817871
75,0.138438517
76,0.136195475
77,0.133952433
78,0.131709391
79,0.129466349
80,0.127223307
81,0.124980265
82,0.122737223
83,0.120494181
84,0.12
85,0.12
86,0.12
87,0.12
88,0.12
89,0.12
90,0.12
91,0.12
92,0.12
93,0.119784342
94,0.117989909
95,0.116195475
96,0.114401042
97,0.112606608
98,0.110812174
99,0.109017741
100,0.107223307
101,0.105428874
102,0.10363444
103,0.101840007
104,0.100045573
105,0.1
106,0.1
107,0.1
108,0.1
109,0.1
110,0.1
111,0.1
112,0.1
113,0.1
114,0.1
115,0.1
116,0.1
117,0.1
118,0.098692627
119,0.097346802
120,0.096000977
121,0.094655151
122,0.093309326
123,0.091963501
124,0.090617676
125,0.089271851
126,0.087926025
127,0.0865802
128,0.085234375
129,0.08388855
130,0.082542725
131,0.081196899
132,0.079933811
133,0.079335666
134,0.078737522
135,0.078139377
136,0.077541233
137,0.076943088
138,0.076344944
139,0.075746799
140,0.075148655
141,0.07455051
142,0.073952365
143,0.073354221
144,0.072756076
145,0.072157932
146,0.071559787
147,0.070961643
148,0.070363498
149,0.07
150,0.07
151,0.07
152,0.07
153,0.07
154,0.07
155,0.07
156,0.07
157,0.07
158,0.07
159,0.07
160,0.07
161,0.07
162,0.07
163,0.07
164,0.07
165,0.07
166,0.07
167,0.07
168,0.069560547
169,0.069022217
170,0.068483887
171,0.067945557
172,0.067407227
173,0.066868896
174,0.066330566
175,0.065792236
176,0.065253906
177,0.064715576
178,0.064177246
179,0.063638916
180,0.063100586
181,0.062562256
182,0.062023926
183,0.061485596
184,0.060947266
185,0.060408936
186,0.059892171
187,0.059443563
188,0.058994954
189,0.058546346
190,0.058097738
191,0.057649129
192,0.057200521
193,0.056751912
194,0.056303304
195,0.055854696
196,0.055406087
197,0.054957479
198,0.05450887
199,0.054060262
200,0.053611654
201,0.053163045
202,0.052714437
203,0.052265828
204,0.05181722
205,0.051368612
206,0.050920003
207,0.050471395
208,0.050022786
209,0.04927002
210,0.048500977
211,0.047731934
212,0.046962891
213,0.046193848
214,0.045424805
215,0.044655762
216,0.043886719
217,0.043117676
218,0.042348633
219,0.04157959
220,0.040810547
221,0.040041504
222,0.039272461
223,0.038503418
224,0.037734375
225,0.036965332
226,0.036196289
227,0.035427246
228,0.034658203
229,0.03388916
230,0.033120117
231,0.032351074
232,0.031582031
233,0.030812988
234,0.030043945
235,0.02968277
236,0.029346313
237,0.029009857
238,0.028673401
239,0.028336945
240,0.028000488
241,0.027664032
242,0.027327576
243,0.026991119
244,0.026654663
245,0.026318207
246,0.02598175
247,0.025645294
248,0.025308838
249,0.024972382
250,0.024635925
251,0.024299469
252,0.023963013
253,0.023626556
254,0.0232901
255,0.022953644
256,0.022617188
257,0.022280731
258,0.021944275
259,0.021607819
260,0.021271362
261,0.020934906
262,0.02059845
263,0.020261993
264,0.019925537
265,0.019634738
266,0.019335666
267,0.019036594
268,0.018737522
269,0.018438449
270,0.018139377
271,0.017840305
272,0.017541233
273,0.01724216
274,0.016943088
275,0.016644016
276,0.016344944
277,0.016045871
278,0.015746799
279,0.015447727
280,0.015148655
281,0.014849582
282,0.01455051
283,0.014251438
284,0.013952365
285,0.013653293
286,0.013354221
287,0.013055149
288,0.012756076
289,0.012457004
290,0.012157932
291,0.01185886
292,0.011559787
293,0.011260715
294,0.010961643
